uuid,title,description
f84b45470499d8c290b19168e441b316,0382 - Account executive [1 year contract renewable / Redhill / 5 days],"Location: Bukit Merah  Working Days: 5 days / Mon - Fri  Working hours : 9AM - 6PM or 8.30a.m-5.30 p.m  Salary : Up to $3,200 (Depending on the experience)The main responsibilities include:  Producing timely and accurate financial statements and management reports for four partner accounts  Maintain accounting records and ensure finance processes comply with policies and statutory requirements. This includes ensuring supporting schedules are up to date and accurate and issues arising are resolved promptly  Maintain full set of accounts for Partners, monitor and keep our company management abreast of  Partners’ financial performance and cash-flow  Opportunities to lead or participate in process improvement projects or new systems implementation projects  Other ad hoc duties that may be assigned from time to timeTechnical Competencies:  Possess a recognized Diploma in Finance or Accountancy   Good working knowledge of CAS is a plus  With at least 2 years of accounting work experience, prior VWO will be advantageous   Proficient in Microsoft Office applications (especially MS Excel)  SAGE 300 knowledge is an advantage"
db76fc030e18ba280ba09f228e72597f,"Technical Lead, C environment","· Contribute to projects for Antaes clients· Design and develop IT systems· Solve high complexity business cases; using modern technologies like microservices, containers, dev-ops best practices· Create/refine technical design and system architecture depending on project/application context· Manage various constraints while envisioning solutions for various project needs· Study project needs and propose solutions while working with  project managers, business and operational teams, business analysts and  developers· Deliver high quality fully tested code according to specifications· Maintain and manage CI/CD tooling; ensure high quality end to end monitoring· Address various technical aspects of projects/information systems with architect and functional aspects with business analyst· Align application architectural and technological decisions to enterprise architecture roadmap· Liaise with business teams for clarification and understanding of requirements· Provide detailed estimation and technical documentation of solutions· Develop tests strategy in coordination with project manager / Business Analysts· Follow the user acceptance test and coordinate the prioritization with project manager· Mentor and coach other junior developers on technical aspects· Support applications in production - analyze and resolve issues as they arise· Contribute to the promotion of Antaes services on top of assistance provided to clientJob Requirements:· Minimum Bachelor’s Degree or equivalent experience required· At least 10+ years of development experience in one or several of the following languages C, Java, Python, Golang, Node.Js.· Strong curious mindset with lifelong learner approach· Experience in designing and delivering green field project· Experience in converting monolith to Microservices is preferred· Experience in technologies: Elasticsearch / Kibana / logstash, any one messaging system like MQ, Kafka is preferred· Experience in Docker, Kubernetes or involvement in containerization projects is preferred· Experience in handling Support and BAU activities is an advantage· Domain knowledge in payments and cash management is an advantageTechnical:· Strong understanding of coding principals is required.· Strong knowledge in Object-Orientated (OO) design and Design patterns is a must.· Strong knowledge of distributed systems· Good Understanding of Memory management in non-garbage collected environments.· Good Debugging skills and familiarity with C-language tools like GDB, Lint, Valgrind, etc.· Proficient Understanding of code versioning tools (such as GIT, SVN).· Good Understanding with Web Servers (such as Apache web server, cgi).Operational skills:· Strong analytical and problem-solving skill· Must have good interpersonal and communication skills· Analysis methods and languages such as UML· Able to work in a fast pace, high pressure environment with high sense of urgency· Accountable and has strong ownership of work· Presentation skills to execute Tech Talks is an advantage"
00494f5668bb112d37f3ffd191458b44,Sales Executive,"Job Description:1. Achieve the sales target and other key performance indicators relating to marketing2. Conduct sales calls, sales presentations, negotiate and prepare sales proposals and tender/quotation3. Seek and identify business opportunities from Media, Gebiz  business networking4. Attend tender briefings on behalf of company5. Handle clarifications from clients regarding tender etc6. Maintaining fruitful relationships with existing customers and support them after salesJob Requirement:1. Need to be “hunters” and ambitious to clinch sales2. Team player and resourceful to seek opportunities3. Possess at least a Diploma or certifications in sales/marketing4. Proven sales track record in professional selling5. Knowledge of Microsoft Office6. Excellent spoken  written English7. Fresh graduates can be considered as training is provided"
7986c432784cbb829c8f92b9cdbd414b,Senior QA CSV Engineer,"Responsibilities:  Will be required to prepare the quality review and ensure all approvals of qualification/validation documentation, and relevant data for conformance to regulations, Standard Operating Procedures (SOPs), specifications and other applicable acceptance criteria.  Provide overall quality oversight for key functional areas mainly for CSV but may also include (QC, Supply Chain, Engineering) ensuring that programs, policies and procedures are in compliance with regulatory and client expectations.  Perform all activities in compliance with client safety standards and SOPs  Participate in other projects/duties as assigned.Qualifications:  Bachelor degree in Chemical Engineering or related discipline preferred.  At least 7 years’ experience in relevant fieldExperience:  Experience in change control, non-conformance, corrective and preventative actions, and validation practices.  Experience working in a pharmaceuticals industry or similar GMP environment as part of an engineering, technical services or operations function or other combination of experience and educational background that may otherwise satisfy the requirements of the role  Experience working in Quality Assurance role in a GMP Life Science environment.  Knowledge of Computerised System Validation.  Experience with Delta V"
7c5d300a592600245c02302561d1e926,Sales Executive,Job Description1. Handle customer enquiries and provide quotation timely.2. Handle phone calls and emails from potential clients.3. Attend to walk-in customers.4. Follow up on outstanding quotations that are not converted to sales      orders. 5. Resolve customers’ issues.6. Work closely with project coordinator regarding delivery and schedule of jobs.7. Make appointments and visit potential customers for new business8. Prepare quotation and conduct site visit and measurement if any. 9. Do Sales presentation to prospective clients.10.Any other ad-hoc duties as assigned by the Management.Job Requirements· Minimum 2 years of of relevant experience in indoor or outdoor sales.· Ability to read and interpret technical documents and drawings will be   an added value. · Knowledge of sheet gym/rubber/vinly flooring fabrication or related   industry will be preferred.· Strong customer skills and attention to details.· Team player who possess strong communication and analytical skills.· Provicient in Microsoft suite and computer skills.Salary and job title commensurate according to relevance of work experience and qualification. Candidates with more experience will be considered for Senior Sales Executive.We regret to inform that only shortlisted candidates would be notified.
8765575e473edafd8f228e1ba1e2c224,Material Scheduler [E&E/ 5 days/ Kaki bukit] (JQ),"5 days Monday - Friday 8:30am -5:30pmWorking Location: Kaki BukitJob Responsibilities:• Collaborate with regional sales, Product Managers and Supplier Management in the developmentof a demand forecast updated weekly• Monitor component real time availability across all products, current stock, EOL, obsolescence• Identify and validate alternative sources of supply/franchised distributors locally.• Identify and arrange meetings with OEM component manufactures with Supplier manager.• Provide and update information relating to supply threats and opportunities.• Recommend purchase of strategic materials purchases to manage supply risk• Report and distribute EOL/Obsolescence/Last Time buy to Supplier Manager and Developmentteams. Follow up to ensure appropriate action has been taken• Interface with Supplier Manager, Development and Suppliers to resolve material supply issues.Job Requirements:• Diploma in Electronic/ Electrical/ Procurement• At least 1 year of relevant experience  expereince• Materials planning• Clear and effective communication with both internal and external departments.• Negotiation skills.• Excellent communication skills and team player• Experience within manufacturing industry• Previous experience in an electronics manufacturing supply chain highly advantageous.• Take a proactive approach in dealing with material/component supply issues• Data management handling."
7105858dfe3547a4882f1b4f01276c94,OUTLET MANAGER / ASSISTANT MANAGER ,"•	Coordinate the entire restaurant operation •	Handle customer’s enquiries and complaint efficiently•	Control cost and minimize wastage•	Oversee stock level•	Deliver excellent customer service and ensure customer satisfaction•	Nurture a positive working environment and lead by example•	Able to deploy, supervise, direct and motivate staff •	Handle administrative and paper work•	Maintain good communication and interaction with different division in the company and suppliers•	Making  Confirming Guest Reservations•	Hosting Guest to their tables•	Customer Service / Waiting on guest•	Daily sales reporting /Sales settlement •	Stocktake•	Preparation, table setup and ensure proper handling of all operation equipment •	Ensure cleanliness and timely services are always rendered to guests•	Explain how various menu items are prepared, describing ingredients and cooking methods•	Ad hoc tasks assign by Management"
0a994eb49fa61778abab7f1c53f110df,General Counsel,"Nice to meet you! We are Ascenda.We’re a global fintech company based in Singapore, transforming how the world’s biggest financial brands engage their customers.The thrill of saving up rewards points for an exciting trip, or the joy of treating your loved one to a Michelin star dinner courtesy of a special offer – these are the moments we live to make possible. This is why we are here.We make customer engagement simple for banks and payment networks globally. Previously, these companies had to endure complex patchworks of third-party loyalty systems, mediocre user experiences and 18-month implementation projects to deploy a competitive rewards program.We turn things upside down with solutions rooted in beautiful design, state-of-the-art SaaS technology and rapid implementation.Join Ascenda and help us make the financial services world a whole lot more exciting and rewarding than it has ever been.About the roleThis role requires the provision of high-quality advice to our business on a broad range of legal, commercial, contract and operational matters to help ensure the scale up, build, distribution and operations of the business comply with applicable laws and contractual commitments.This is your opportunity to be part of a thriving technology business by providing legal support to our growing business by ensuring comprehensive, end-to-end legal support by facilitating thoughtful risk-taking to enable Ascenda to deliver on strategy.In this role you will:● Structure, draft, and negotiate various agreements, including complex software delivery and technology outsourcing agreements, with clients, strategic partners, suppliers and financial institutions.● Partner with the product, technology, sales, partnerships, communications, and other teams to provide legal guidance related to business and the broader markets, ensuring comprehensive, end-to-end legal support by facilitating thoughtful risk-taking to enable Ascenda to deliver on its strategy.● Advise stakeholders regarding relevant issues and risks related to our products/services and roadmap, and ensure our terms, documentation, and agreements reflect our internal corporate policies and processes.● Support business teams in structuring transactions from a legal, regulatory, tax and compliance perspective.● Coordinate and support special projects such as MA, fundraising, and advising on regulatory matters including market entry, licensing etc.● Providing proactive and practical legal advice and support, and responding the demands of the business in relation to contract issues, disputes and best practices often within tight deadlines.● Keep track of relevant regulatory circulars in relevant markets and promptly advise stakeholders of its implications on business operations and legal risks and assist with strategies to deal with the same.● Deliver training and develop tools and guidance to help business colleagues make sense of the legal and regulatory world around them.● Stay abreast of developments in critical legal areas: fintech, payments, financial services, consumer protection, privacy, etc.What we offer:● World-class software technology organization● Open, transparent and friendly culture● Competitive salary and benefits● Diverse team across numerous global locationsWhat We Are Looking For:● 5+ years of legal experience in a law firm and/or corporate environment, preferably in a high-growth technology company.● Minimum 3+ years of legal experience in fintech or payments company.● Strong transactional experience negotiating client and supplier agreements in an international, cross-border context.● Strong compliance experience, particularly in the fintech/payments related industry is essential.● Experience with working on cross-border contracting and corporate agreements in various geographies.● Experience creating and scaling legal processes, policies, and systems to help streamline, simplify, and automate them for a rapidly growing company.● Sound and practical legal and business judgment with the ability to assess risks and clearly communicate those risks to business partners.● Excellent written and verbal communication and negotiation skills (in English) with a highly responsive attitude and high attention to detail.● Ability to organize, prioritize and manage deadlines in a fast-paced work environment.● A solution-oriented mindset -- the ability and willingness to know what’s important and to collaborate to get it done.● Self-starter who takes ownership and takes the initiative, sees what needs to be done and then does it.● Passionate about regulatory matters, inquisitive, able to self-initiate learning and brainstorming.● Rigorous work ethic and proven ability to work efficiently under pressure on multiple projects.●Bachelor’s degree plus a postgraduate education in law."
01ea4ab2542bd6ac1a737dff726daaa3,Mechanical Supervisor,"Job PurposeThe purpose of the mechanical supervisor is to support the Asset Integrity team in field inspection and mechanical integrity support for the commissioning of the expansion project. He or she will also be expected to provide support for base plant day to day functions and plant turnarounds as required. This position provides necessary and essential support to the refinery’s Asset Integrity framework to obtain optimum availability and utilization of static equipment and piping.RESPONSIBILITIES AND AUTHORITY  Provides mechanical integrity and inspection support for fixed equipment and piping during pre-comm and commissioning of the expansion plant as well as base plant support where required  Provides QA/QC support for pre-comm and commissioning of the expansion plant, including review of ITP and NDT reports  Supervise and provide oversight to activities performed by mechanical contractors  Supports the review of preventive maintenance instructions/intervals and spare parts strategy for operational readiness of the expansion plant  Provides oversight on Quality Assurance for work done in the TA, maintenance and projects  Provide sound recommendations on findings to ensure safe and reliable plant operations  Ensures all static equipment works are covered by procedures, Work instructions and QA/QC checklists and ITP compliance to applicable codes, standards and specification. Audits the QA/QC process and quality of reports/documentation  Supports the improvement and implementation of the site inspection and defect elimination strategy such as preventive maintenance and RBI  Provides technical support for NDT activitiesKNOWLEDGE, SKILLS AND EXPERIENCE REQUIRED· Diploma in Mechanical Engineering or equivalent· 10 years’ experience in Refinery and Petrochemical process technical environment Prior· Experience in inspection and QA/QC of Projects, Plant Commissioning, Asset Integrity, Turnarounds and Maintenance Execution is essential.· Understand Operations, Maintenance and engineering practices.· Understand common petrochemical standards such as ASME and API· Possess relevant ASNT/PCN and API certifications· Knowledge in CMMS systems· Good communication skills and internal / external stakeholder management"
ba37c44a9368ef43a71f6405c79655aa,Technical Manager,"Responsibilities:  Performing analyses on efficiency and integration.  Reporting to management on development, implementation, and progress.  Collaborating with development teams and departments, as well as incorporating user feedback.  Ensuring innovation and implementation.  Managing support teams and evaluating performance metrics.  Overseeing user-testing and adjustments.  Ensuring that products and services are delivered on time and within budget.  Managing software and hardware installations and upgrades.  Maintaining computer network infrastructure and ensuring network security.  Hiring and training new IT staff.Technical Manager Requirements:  A bachelor's degree in computer information systems, management information systems, or similar.  Extensive experience in technical management, preferably in a related industry.  Ability to manage IT support teams, as well as hire and train new IT staff.  Extensive experience in collaborating with development teams and users.  Ability to diagnose faults, oversee user-testing, and implement required changes.  Ensuring optimal hardware and software functionality, as well as network security.  Ability to keep up with advancements.  Exceptional communication and interpersonal skills."
740c3ea6151102a8d46c9eb93983e282,TILER SUPERVISOR,"Job Responsibilities  Cut tiles and shape them properly to ensure they fit around obstacles and in tight corners and odd spaces using power and hand tools  Form tile beds using concrete, plaster, mastic, cement, glue or mortar utilizing tools such as screeds, brushes and trowels  Align tiles and straighten them with straightedges, levels and squares to ensure patterns are even and precise  Cut, install, polish and surface granite and marble and ensure accuracy during the installation process for lasting results  Prepare various surfaces for tiling with waterproofing material or lath and by cleaning the surfaces properly  Create decorative wall and floor designs by laying and setting mosaic tiles in kitchens, bathrooms and living rooms  Tap tiles into place carefully using tools to properly adhere tiles to the base, making sure not to break or damage tiles  Follow blueprints precisely and mark and measure surfaces that need to be tiled to determine how to go about jobsJob Skills and QualificationsRequired:  Willingness to work in non-climate-controlled conditions (heat, cold, outdoors)  Ability to lift heavy materials and equipment  Willingness to work overtime  Excellent customer service skills  Min 3 Years relevant working experiences  High school diploma or equivalent"
f3e39040d0aeecd62e5646a6d7a81b26,Accounts/Admin Executive,"Maintain full set of accounts, perform month end closing activities and reporting  Prepare monthly accounts reconciliations, schedules, quarterly GST returns and liaise with external auditors  Handle petty cash, prepare job costing and chasing debtors payments  Assist in internal talent acquisition and recruitment related duties  Prepare and process payroll. Ensure timely submission of payroll, CPF and IR8A  Timely submission of mandatory report/surveys forms to MOM and other government bodies  Manage and coordinate training and development programs for employee and apply for grants, if any  Any other ad-hoc duties assigned from time to time  At least 3 years experience in a similar role  Possess at least a Diploma in Accountancy or professional accounting qualifications  Meticulous and attentive to details  Able to work independently under minimal supervision and as well as in team"
f89fb3f6ca7d6c440f2d0d91ecafd124,Process Integration Engineer / Yield Enhancement Engineer / Yield Defect Density Engineer / Product Engineer,"Role  Responsibilities:  To take charge as process/product owner role for processes transferred from MF or customers. To deliver KPIs right from process setup, qualification, tapeout, prototype to mass production phase.  To meet key process/product qual milestones set e.g. Tapeouts (NTO/RTO), PRS matching, ERA, WAT/yield matching, HTOL/ESD/ Latchup, etc.  Co-work with transfer team and Fab modules to deliver robust integrated process to enable a successful production volume ramp from development/pilot stage.  Key Fab interface role working directly with customers to address their needs, product performance in terms WAT/yield, conference calls and customer audits, etc.  To serve as process owner role to support Fab needs/challenges and capacity ramps without quality issue.  Own process FMEA, PCP for processes under your ownership.  Own SPC and CITs with modules/QA on inline and WAT Cp/Cpk/OOC performances to meet Fab and customer’s index.  Manage daily ops related logistics in terms of inline/WAT disposition with related parties to enable smooth wafer shipment.  To co-work with product engineer to perform device/process corner splits to check out product yield window.Requirements:  Degree in Electrical / Electronics / Mechanical / Mechatronics / Microelectronics / Chemical Engineering or equivalent.  A minimum of 3-5 years of relevant experience in technology development, product transfer or process integration related scope.**To apply, please kindly email your updated resume to CV@copperco.com.sgWe regret that only shortlisted candidates will be notified.EA Personnel No. R1328116EA Licence No: 20C0333"
8cc6aa3679493c76f1b79e4250c58fe4,Account cum Admin Officer [Ubi / Full set of Accounting] 9157,"Account cum Admin OfficerLocation: UbiWorking Day: 5 daysWorking Time: 9am-6pmSalary: $2000-$2800Duties:-Accounting responsibilities include upkeeping and recording of ledger transactions, and eventually consolidate them into yearend financial statements (Profit and Loss, Balance Sheet and Cash Flow statements).-Admin responsibilities include general office and personnel administration, and assisting in business and finance matters."
a69b0c521ccfa8331c6c881643624774,Senior CQ Engineer,"Purpose of the Role:In this CQ Senior Engineer role, the individual will work directly with the CQ Manager to provide both technical oversight and guidance to the implementation of the project CQ program, and achievement of the project schedule, in designated equipment groups.Primary responsibility will be to lead a team with an additional CQ engineer, three operators, one mechanical and one EI support technician in the safe energisation and start-up of a designated equipment train. Each equipment train consists primarily of three head tanks, three reactors, one crystalliser, one filter dryer and one distillate receiver tank along with all associated ancillary equipment. This will be a hands on, field based execution role with responsibility for leading the CQ efforts and achievement of the required project quality and schedule requirements.This individual will be required to prepare and execute CQ documentation in accordance with the project CQ program and to take responsibility for training, replication, consistency and implementation of best practices. They will work closely with the CQ Manager to make sure the CQ schedule and program requirements are being met for their designated equipment group and any exceptions are identified and addressed.This role will report to the CQ Manager. The requested start date is January 2021 for an initial 18 month assignment.Role Responsibilities  Abide by all safety requirements and procedures and serve as a positive model to others in this regard. Re-enforce in meetings, perform periodic field observation and feedback as needed to ensure safe and compliant delivery of commissioning and qualification activities.  Provide technical oversight to assure technical work quality and consistent delivery of CQ in accordance with the project CQ program.  Provide a strong working technical knowledge of utility and process systems regarding the development of protocols, their execution, and close out.  Track and report progress to the CQ manager as required in support of the agreed CQ metrics.  Prepare and execute CQ documentation in accordance with the project CQ program.  Work collaboratively with the other project disciplines (e.g. automation, construction, engineering, end user) to support integration of activities.  Train site personnel and contract hires on the CQ program and provide oversight and guidance on the CQ deliverables.  Review and acceptance of contractor and vendor handover documentation for Mechanical Completion Acceptance.  Running control modules, equipment modules, phases etc. via a DCS system.  Vendor and contractor coordination and supervision.Role Requirements:  BS Engineering (or equivalent experience)  10 years CQ experience in pharmaceuticals or biologics, with 3 in a leadership role. This is a pharmaceutical plant and knowledge and experience of unit operations in pharmaceuticals is preferential.  In-depth equipment commissioning and startup knowledge and experience with strong troubleshooting skills.  Demonstrated leadership and people management skills.  GMP knowledge is required as Installation and Operational Qualification execution is included in the role. This is not, however, a validation role.  Working knowledge of DeltaV automation systems.  Travel: None"
e9c16d595c4b7faadb190e3ef93860a4,Executive Assistant/Office Manager,"At Next Gen Foods, we believe a new era of food is coming. An era where we are actively thinking about how we eat, how our food impacts our health and the planet, and that is more delicious than ever before. We don’t want anyone to have to change what they eat; we just want to innovate how we produce and procure our favorite foods. And that’s where uniquely inventive food tech and the explosive power of plants comes in.That’s the ethos behind Next Gen Foods, and we’re going big with our very first brand: TiNDLE. Ridiculously good chicken made from plants. Launched in 2020 and already being savored around the globe, TiNDLE is a dining experience that will make you wonder why we ever needed birds to make chicken. On top of its unparalleled taste and texture, TiNDLE has the pan-cuisine versatility that chefs look for— which not a lot of big-name chicken producers can claim.TiNDLE is just the start of Next Gen Foods’ mission of plant-based food innovation. We attribute our success to the expertise of our team, our unparalleled RD know-how, and our unwavering commitment to making food better without compromises. As we expand our global footprint, we are always looking to grow our team with best in class talent. That could be you! Read on.Job Summary:The Executive Assistant  Office Manager will manage the day-to-day business activities of the C-suite, including providing strategic management of the C-suite’s busy and complex schedule, coordinating meetings with internal and external contacts, preparing and tracking the C-suite’s expenses and arranging complex travel. The role is a pivotal support position, as the Executive Assistant is a key liaison among employees and between the C-suite and external partners, which include funders, senior policy makers and legislators.Key Responsibilities:Executive Support (60%)  Organize and coordinate the C-suites daily calendar—scheduling all appointments, coordinating logistics for speaking engagements and handling special event invitations on behalf of the C-suite.  Manage and arrange travel for C-suite.  Proactively consider needs related to calendar, travel and speaking engagements.  Track C-suite’s expenses and prepare expense reports for reimbursement and billing.  Write individualized correspondence and other documents as requested by the C-suite.  Support the C-suite as needed in preparing for speaking engagements or other internal or external meetings conducting research and other similar tasks.  Receive and triage incoming written communications to appropriate employees and facilitate response or action to be carried through by C-suite as needed.  Manage organizational communication, scheduling and logistics for key internal and external events such as board meetings and leadership meetings.  On behalf of C-suite, provide essential support to Board of Directors, including serving as key point of contact, coordinating meeting logistics, communications and materials.  As appropriate, provide administrative support to other Executive Team members in terms of managing meeting logistics, making travel arrangements and coordinating schedules  Coordination of corporate secretarial, resolutions, bank documents and signatories  Other administrative duties as needed.Office Management (25%)  Serve as the key point of contact for main office vendors, such as maintenance, mailing, supplies, equipment repair. Monitor office machines and systems, and problem-solve issues as needed (including postage meter, copiers, conference room scheduling).  Monitor and maintain inventory of necessary office supplies; order supplies as needed to keep basic supplies stocked, and to fulfill special requests from employees.  Design, communicate and oversee implementation of office operations, policies and procedures.  Maintain responsibility for general office upkeep and “look and feel.” This includes keeping kitchen and supply areas stocked, clean and functional.Other Support (15%).  Support other functional areas and members of the organization’s leadership team with special projects as needed.Key Requirements, Experience and Qualification  Strong commitment to the mission and goals of the organization.  Aware of and able to navigate diverse cultural backgrounds.  A minimum of five years’ experience in an administrative support role, preferably at the senior level. Experience supporting Executives a must have.   Degree or equivalent experience.  A self-starter with a high degree of energy and careful attention to detail. Strong sense of initiative and a process-improvement mindset.  Highly flexible, creative problem solver, with a strong ability to multi-task.  Excellent oral and written communication skills.  Strong interpersonal skills.  Execute and exhibit good judgment. High level of professionalism.  Superb organizational and time-management skills.  Excellent computer skills; proficient or advanced skill in Microsoft Suite (Word, Excel, PowerPoint, and Outlook)  A demonstrated ability to plan effectively, but the flexibility to handle the unexpected  High tolerance for ambiguity, changing work priorities and deadlines, and a willingness to take on responsibilities and to prioritize own work on multiple projectsWhat We Offer  A unique opportunity to join a dynamic start up environment led by a visionary management team.  Fast paced learning curve for willing learners.  Fun and energetic team.  Excellent career progression development opportunities in a company expected to scale rapidly.  Opportunities to influence and initiate strategic changes to the business."
3cdf97eda1603c974df08537bfb88a17,Senior Energy Program Manager,"Amazon is looking for a results-oriented Energy Program Manager to join the AWS APAC Energy Team. In this role, you will be managing several programs across power infrastructure delivery and sustainability projects. The candidate will also get opportunities to manage significant sustainability and decarbonization programs in APAC which would also require working with teams across several Amazon businesses to help deliver our Climate Pledge goals. The ideal candidate for this role will lead cross-functional and technical teams to develop process and business metrics by using a host of internal Amazon tools in delivering our power infrastructure on time, reliably and cost effectively. Along the way, the candidate will use his/her judgment, negotiation skills, analytical talent, technical aptitude, and leadership to collaborate with a diverse set of stakeholders and build new processes and metrics.The  successful candidate will be a strong communicator (both written and verbal), not be hindered by ambiguity or competing priorities. They will be able to apply a variety of project management tools, methodologies and techniques for all phases of the project lifecycle. Stakeholder management and monthly reporting on key project risks  issues at senior management, director and vice president level will be critical.BASIC QUALIFICATIONS  Bachelor’s Degree and 10+ years of project management experience OR 15+ years of project management experience (experience can be substituted for degree)  5+ years experience in core project management disciplines including scope, schedule, budget, quality, building and tracking business metrics  3+ years experience in analytical, quantitative, communication, and presentations  Experience collaborating with external and internal stakeholders to drive projectsPREFERRED QUALIFICATIONS  Master’s Degree or advanced professional certifications in management of complex, high value technology infrastructure projects  The ability to manage multiple simultaneous projects requiring frequent communication, organization, time management, and problem solving skills  Experience working on energy and sustainability programs  Experience with IT infrastructure, data centers and cloud services  Experience with and deep understanding of multiple project management methodologiesAmazon is committed to a diverse and inclusive workplace. Amazon is an equal opportunity employer, and does not discriminate on the basis of race, national origin, gender, gender identity, sexual orientation, disability, age, or other legally protected status."
ac9a7898d0dfebc40fa15ef36c7fe9bf,Regional Risk Engineer,"What's it like?The Utility/Tech Lines Risk Engineer will receive multiple risk engineering requests from the in-country based underwriters, all at the same time and with similar levels of urgency. The engineer will need to prioritize the demand accordingly and manage expectations  He/She will write significant number of Market Reports and be pressured to deliver within unrealistic timelines. The engineer will need to prioritize the demand accordingly and manage expectations  They will also have to be able to travel frequently to remote parts of Asia, including long road travels, anywhere from two to six/seven hours each leg, under demanding local environments, often in less than stellar conditions  He/She must love being out in the hot and humid power plant environment  They will need to be flexible in their dietary requirements as one will often only have access to local diets in the respective countries within Asia  He/She must enjoy developing and maintaining relationships with brokers, their engineers as well as fellow Insurance industry professionalsResponsibilities:  Provide Underwriter supportIn assisting with the process of risk selection and the evaluation of loss potential quantum.To provide such risk evaluations as to allow Underwriters to better understand the nature and extent of the risks that are underwritten.  Provide a differentiator from competitors by adding competent Risk Management services.  Provide brokers and clients with factual and balanced external reports assessing both positive and negative aspects of risks including recommendations, if any, on risk improvements.  Analyse loss experiences and provide feedback to Claims Managers, Loss Adjustors and Underwriters, including recommendations to minimise loss quantum and also to reduce future loss exposures.  Provide current and technical information to Underwriters as required.  Foster and build strong, long-term relationships with Brokers and Clients.Requirements:  Min 10 years heavy industries work experience prior to insurance industry  Half of those in Power Generation  Either in Operations, Maintenance, Commissioning or combinations thereof  Insurance industry risk management experience may be advantageousTechnical Knowledge required:  Industrial/power plant construction knowledge  Understanding of Power Generation systems and processes  Intimate knowledge of power generation technologies  Ability to understand concepts outside core area of learningBehavioural Attributes:  Excellent interpersonal skills  Excellent verbal and written skills in English  Competent at managing tough clients professionally  Ability to handle long hours in demanding environmentsEducation:  Bachelor’s degree in Mechanical/Electrical/Control  Instrumentation Engineering"
aadec43da3686fec44dc2db3ee2de588,❤️Sales Personnel❤️100% Customers Provided❤️Client Relationship Marketing❤️,"❤️Sales Personnel❤️100% Customers Provided❤️❤️$3000-$6000 (Salary + Comm)❤️No Need To Find Customers❤️Interested Customers Meet Up At Office Appointments Fully Provided Throughout The Career - Proven Even During Covid Pandemic❤️No Experience Acceptable - Training provided❤️Career Progression Available❤️Whatsapp Only - For Applications And Enquiries - Alvin 93381340(Pay Package To Be Negotiated Based On Interviewing Confidence + Past Work Experiences And Last Drawn Salary)❤️Not Required To Be A Sales Hunter❤️No Cold Calls❤️No Roadshows❤️No Street Canvassing❤️No Door To Door❤️No Approaching Of Own Contacts❤️(Agenda Awared Customers Office Appointments Provided) - Proven Even During Covid PandemicJob Requirements  To Contact, Coordinate And To Confirm Customer's Available Date And Time For Office Visit (Customers Already Signed Up Interest + Aware Of Agenda + Profile Contact Listings Fully Provided By Company) And Set Appointments Accordingly  Meet Customer At Appointed Day And Time  To Meet Customers By Office Appointment Basis And Explain Enquiries In Office, Showing Customers Around Company’s Facilities + Perform B2B/B2C Sales And Events Presentations, Maintaining Relationship Of Existing Client Accounts As Well, Applicants Have To Like Interacting With People❤️SalaryAverage Take Home $6000 Per Monthly Based On New Personnels First Year Track Record, And 5-Figure Monthly Monetary Career Advancement And Progression To Come When Experienced - Proven Even During Covid PandemicEligibilityFor Full-Time Jobseekers, Looking For Lucrative Career, People On Part-Time Studies Welcome As Well❤️Application/EnquiriesFor Fast Response To Secure Limited Available Slots, (Kindly Contact By Whatsapp Only) To Alvin 93381340 For Applications And Enquiries (24/7 Reply ASAP) - First Come First Serve Basis - All Other Forms Of Applications Will Not Be NoticedNoteBy Sending Any Application To Us, You Will Have Deemed To Have Consented To Us Collecting, Using, Retaining And Disclosing Your Personal Information To Prospective Employers For Their Consideration❤️Note: No Calls Will Be EntertainedAlvin ChiaRecruitment ExpressEA license: 20C0178EA Personnel No : R1874093"
af0f032f45eca01ba039a6494a5f7891,Process Engineer,"Job Description· Support Business Team’s safety and reliability activities by providing Technical input and field support when needed, e.g.: Operations Integrity Management Systems knowledge, Equipment Strategies, Alarm Management, Annual Maintenance Plan.· Steward Operations Integrity Management Systems compliance for the Business Team, highlight gaps and deviations to the Business Team Leader· Provide technical guidance to incorporate into operating procedures· Initiate MOCs identified by the Business Team where the scope of change is primarily process engineering related.· Develop and implement Process and Lab        Equipment Reliable Operating Envelope(EROEs); support the development of machinery EROEs· Perform monitoring for unit/equipment reliability, identify abnormal events and recommend adjustments to stay within OEs and Critical Parameters (CPL) limits.· Lead the development and implementation of Key Margin/Quality/Energy Variables in Data   Visualization. Work with console to resolve KMV/KQV/KEV Gap 1a and Runplan deviations. Develop plans with the BT to resolve KMW/KQV/KEV Gap 1 and 2 deviations.· Evaluate new feedstock processing capability and expansion of operating envelope· Provide product quality targets and handles to Process to meet product quality specifications in the process units and offsitesJob Requirements· 2-3 yrs of experience· Bachelor Degree in Engineering, or equivalent· Able to influence peers and Business Team members· Strong degree of analytical ability, able to think critically and apply concepts"
