uuid,title,description
fa18b06eca99cb10149495db75e01bd0,Salesforce Technical Architect (Contract to Perm),"Areas of Study: Agile Methodology Apigee BULK APIs Information Technology Transportation  LogisticLanguages: EnglishEducation Level: BachelorJob Location: SingaporeJOB PURPOSE  To administrate Salesforce as a Technical Architect. PRIMARY JOB RESPONSIBILITIESThe candidate:  Have engagement with product owners and senior business executives and articulate the relevant platform value proposition to achieve business objectives and outcomes.  Partner with the sales, service,  marketing team and translate business requirements into efficient and scalable solutions.  Be responsible for the detailed design and development of solution components around Salesforce and ensuring solutions are aligned with enterprise architecture standards, and business expectations and experiences.  Lead end-to-end salesforce project implementation/enhancement which includes gap analysis between current and desired end-states, requirements gathering, milestone planning, configuration, and testing.  Collaborate with other members, partners, including solution consultants and technical leads, to evaluate solutions and gain consensus on technical direction.  Be responsible for overall architecture governance and ensuring quality of delivery.  Be responsible for increasing the value of Salesforce implementation with new initiatives and adoption of new features coming in ongoing Salesforce releases.  Work with training and change management teams to drive adoption.  Passion to work creatively and analytically in a problem-solving environment.POSITION QUALIFICATIONS AND EXPERIENCES  Bachelor’s degree or equivalent  More than 5 years of experience in a similar role  Minimum of 6-8 years of progressive experience in Salesforce delivery management, business analysis, and technology implementation in full life-cycle enterprise CRM engagements.  3-5 years of hands-on expertise on Sales Cloud, Service Cloud, and Lighting Platform implementation are must.  Experience working with the Salesforce declarative tools (Process Builder, Visual Workflow, Lightning App Builder, etc.) and customization like Lightning web components, web services, data integrations, process integrations, Apex, etc. is a must.  Salesforce integration experience, including integration between different business systems as well as working with integration tools like Apigee, Salesforce REST/BULK APIs, etc.  Excellent consulting, communication (written and verbal), presentation skills, interpersonal skills, and management skills.  Design thinking with emphasis on customer and employee experiences, and new ways of working is an added advantage.  Knowledge of agile/scrum methodology.  Knowledge of the Transportation  logistics industry is an added advantage.  Able to work independently with minimal supervision, and able to work well in teams.  Possess initiative, be self-motivated, and a willingness to learn.  Ability to communicate with all stakeholders from various levels and backgrounds.Preferred Credentials  Salesforce System and Application Architect certification  Salesforce Certified Administrator/Advanced Administrator  Salesforce Platform App Builder Certification  Salesforce Platform Developer II Certification"
c839734310084c3369ad789994ecf04b,"Lead Frontend Software Engineer, BytePlus","ResponsibilitiesAbout ByteDance Founded in 2012, ByteDance's mission is to inspire creativity and enrich life. With a suite of more than a dozen products, including TikTok, Helo, and Resso, as well as platforms specific to the China market, including Toutiao, Douyin, and Xigua, ByteDance has made it easier and more fun for people to connect with, consume, and create content.  Join the Fast-Growing Enterprise Team As part of the Enterprise Partnership and Solution (EPS) Platform Product Team, you help internal and enterprise customers build what's next for their business. Leveraging Bytedance's cutting-edge intelligent enterprise tools, powered capabilities in big data, AI, and other areas. Through years of development by the ByteDance research team, we add value to our enterprise customers to focus on what truly matters. Our mission is to create high-performance enterprise-grade platforms to build the Global Enterprise Partnership  Solutions (EPS) Business at ByteDance.  Key Requirements   Implement cross-platform web-based features, user interfaces, and Node.js-based services for enterprise-level platforms (Website, Console Platform, and CMS  CRM System, etc.).   Responsible for optimizing scalability, reliability, and responsiveness of web-based application pages, and delivering a compelling end-user experience.   Architect efficient and reusable front-end systems that drive complex web applications.   Keep at the forefront of emerging web-based technologies and trends, research and evaluate the latest web development frameworks, apply new technologies to drive iterative product improvements.Qualifications  Have 5+ years of relevant experience with a Bachelor’s Degree   Experience in developing frontend web applications, with expertise in deep optimization of end-user experience, stability  scalability, code modularity, and rendering latency.   Strong JavaScript/HTML/CSS frontend engineering experience and deep understanding of the underlying design philosophy and implementation of common web frameworks, including React/Vue/Angular.   Good understanding of frontend  backend multi-layer application architecture and protocols, familiar with product and software development lifecycle processes.   Working proficiency in writing and speaking English.   Plus: Background in using GCP, AWS (or another cloud provider) services.   Plus: Experience in managing a frontend team, leading department-level projects like component library, data visualisation tools, low-code page building platform, etc."
aeb2bf7b3eedbce3fad353f61d4eb9af,Warehouse Assistant / Packers,Warehouse Assistant / PackersJob Description  Picking and Packing of the goods  Loading and Unloading  Product familiarization  Stocktaking activities  Any other ad-hoc warehouse or logistics duties as assignedRequirement  At least 1-year relevant experience  Basic Microsoft Office knowledge  Able to work with long time standing environment  affordable to carry heavy  bulky items  Able to work on weekend and public holidays  Able to perform shift work if required  Able to work overtime if required  Bilingual in good communication skills
5ba7778864a5213837bbe6794bea6fe6,Technician #SGUnitedJobs,Responsibilities:- Perform equipment assembly according to engineering. drawings- Assist in receiving and checking of incoming part.- Support troubleshooting of equipment.- Perform equipment installation at Customer site locally and overseas.Requirements:- SPM or Nitec in Mechanical or Electrical engineering.- Able to read technical drawing- Familiar with common hand tools used in Assembly- Familiar with simple inspection equipment like Micrometer and Vernier calipers.- Possess interest in mechanical and/or electrical assembly of automated equipment.- Able to travel on short notices- Conversant in English and Chinese would be desired
8bddf5474c3ca1240dc9021a4847529e,Quantity Surveyor,"Roles  ResponsibilitiesJob Description:- Preparing cost budget, track changes in design/construction work and adjust budget projections accordingly- Source for contractors / sub-contractors for a quotation and price comparisons- Handle claim submission, follow-ups, the monthly cost value reports- Prepare tender and contract documents, including bills of quantities with architects and clients.- Carry out quantity take-off for tendering of projects- Project administration and documentation include the preparation of interim valuations, pricing, and agreement of contract variations- Measure and determine the amount of work done at stages in order to evaluate progress and contractual claims by sub-contractors- Review and advise the Project Manager on the cost impact for variation of project specification- Assist in the settlement of final accounts with client, suppliers, and sub-contractors- Carry out miscellaneous tasks required as part of ISO Quality Management System- Other ad-hoc duties as assignedJob Requirement:- Diploma / Degree in Building Services / Quantity Surveying / Engineering / Electrical Engineering or its equivalent.- Min 2-3 years’ experience in local construction industry- Independent, able to work under pressure and meet tight deadlines- Familiar with the evaluation of tender, preparation of tender  quotation- Good analytical skills and able to work in a dynamic and fast pace- ACAD knowledge is preferred."
05f4a1812d3944fdeea32df373c8f8f5,Principal Product Manager,"We’re living in exciting times. We want to use technology to rethink how financial services are offered. Grab and Singapore Telecommunications together have recently applied for a digital full banking license in Singapore as a consortium (Grab 60%, Singtel 40%). As Grab and SingTel come together, we have big dreams to unlock the potential of financial inclusion in the region we live in. We want to build a digital bank on the right foundation - using data, tech and trust to solve problems and serve customers.  We would love to speak with you if you believe you have what it takes to be at the forefront of innovation to build this new Digibank with us.We are seeking an experienced member to join the Product team for our new Digibank initiative in Singapore. This role will be based in Singapore, reporting into the Head of Product for Digibank. This individual will also work closely with the engineering, business, and other stakeholders across Grab and Singtel.Get to know the Team:We’re a brand new team formed to build out our digital bank.As part of the Product Team, you will lead some of our highest impact, strategic projects. You’ll be responsible for raising the bar, delivering projects that require complex stakeholder management and coordination across multiple cross-functional teams. You will have the opportunity to help define the overall Digibank product strategy as we progress from application to launch and beyond.We like creative hustlers, people who can think outside the box, motivate and get stuff done even if it seems impossible. We work fast, push the boundaries, try new things and sometimes they don’t work, so we embrace failure and lifelong learning.The day-to-day activities:  Develop innovative and industry leading products that uniquely serve our customers and differentiate our products from competitors.  Collaborate with engineering, design and other stakeholders to define an ambitious strategy, develop and maintain a prioritised product backlog, and execute on delivering delightful and impactful experiences for customers.  Work with product marketing, operations and other stakeholders on innovative and well defined go-to-market plans.  Ship minimum-loveable-products based on quantitative and qualitative data on user behaviour and experimentation.  Define success metrics and consistently measure the impact of your work.  Lead or be part of the team to deliver the roadmap through agile sprint cycles, breaking down the product roadmap into executable stories and requirements.The must haves:  5+ years experience as a product manager with a tech software company.  A degree in computer science, software engineering, information technology, business, finance, economics or related fields.  Demonstrable success in launching new products or features with clear metrics and impact; ideally in a fintech, ecommerce or startup environment.  Healthy blend of strategic thinking capabilities with An innate ""dream big, start small"" mindset and a keen eye for detail.  Empathy for users and a drive to discover and resolve their pain points.  An analytical and a data-driven approach to problem solving.  An owner’s mindset - you don’t shy away from the hard stuff.  Passion for building delightful product experiences.  Excellent communication and presentation skills with an ability to quickly command trust and respect from executives and partners.Get to know Grab:Grab is more than just the leading ride-hailing and mobile payments platform in Southeast Asia. We use data and technology to improve everything from transportation to payments and financial services across a region of more than 620 million people. We work with governments, drivers, passengers, merchants, and the community, to solve critical problems in Southeast Asia.Grab began as a taxi-hailing app in 2012, but we have since extended our product platform to include GrabCar, GrabShare, GrabBike, GrabHitch, GrabExpress, GrabFood, GrabCoach, GrabShuttle, GrabCycle. We recently launched our fintech platform – GrabFinancial, which consists of payments, lending and insurance. Our latest addition is GrabVentures, an in-house incubation platform. We are focused on pioneering new commuting and payment alternatives for drivers and passengers with an emphasis on convenience, safety, and reliability. Currently, we offer services in 8 countries. Our RD offices are in Singapore, Seattle, Beijing, Bangalore, Jakarta and Vietnam. We aspire to unlock the true potential of Southeast Asia and look for like-minded individuals to join us on this ride.If you share our vision of driving South East Asia forward, apply to join our team today."
ed609438bb371020c7a3242e6c0337c5,Corporate Business Executive,"Role DescriptionSmilepoint is a progressive dental healthcare group in central Singapore with the flagship practice at Holland Village. Smilepoint has a dedicated team which provides quality dental services in a friendly environment. We have a long-standing commitment to excellence in our industry. Our “hands on” horizontal approach to business has seen us grow.The candidate will play a key role in planning and growing the business.Specific Responsibilities  Business operations  management  Tracking monthly KPIs  Lead front office team to improve internal processes and customer experience  Prepare regular financial and administrative reports  Assist in HR processes (training  development, compensation, and recruitment  Support in business development and marketing initiatives to ensure company growth  Provide analysis support of tracking measures.  Plan and execute ecosystem of digital and traditional consumer marketing activities/events with post-marketing analysis.Competencies  Frontline Service Management: Review the organisational frontline services workflow  Performance Management: Implement and monitor strategies for individual and departmental performance management and review outcomes for gap analysis  Staff Training Management: Identify learning needs of staff and coordinate staff training including on-the-job training (OJT) in accordance to organisation learning and development frameworks  Data Analytics: Identify underlying trends and patterns in business data using statistical and computational techniques and tools  Business Continuity Planning: Facilitate the development of business continuity strategies and plans"
ce5d9bb9ee16ec27deec6f7d5fde7021,Senior Quantity Surveyor,"Our client is an international cost management consultancy. They are looking for a Senior Quantity Surveyor to be involved in building projects, including data centres.The role responsibilities will include taking care of costs and contracts for construction projects.Requirements:  Bachelor’s Degree in Quantity Surveying, Construction Management, or relevant engineering field  Possesses at least 8 years of quantity surveying experience  Experience of working within cost management consultancies is preferred  Based in Singapore (or has rights to work in Singapore)Please provide your CV in word format. To view more roles within; construction, real estate, engineering, architecture or renewables, please visit our website: www.archerrecruitment.com, contact one of our specialist consultants http://archerrecruitment.com/about/our-people/ and/or ‘follow’ our LinkedIn page for regular industry updates. We appreciate every application, however, due to a high volume of applicants, only shortlisted candidates will be contacted. Contact: Jon WilliamsEmail: jonwilliams@archerrecruitment.comEA License No. 17C8952 | R1439599"
eef1de553fa676435c68295385af9abe,Design Engineer,"Job Description:- Product design and modification;- Customized design of structure and screen for simulation application;- Engage in installation and commissioning;- Able to travel overseas for project implementation.Job Requirements:- Diploma in electrical, electronics, mechanical or mechatronics engineering;- 1 to 2 years of hands-on installation/project experience;- Able to read and interpret technical drawings;- Able to use Autodesk AutoCAD 3D software;- Proficient in Microsoft Office software (Word/Excel/PowerPoint);- Class 3 driving license preferred;- Team player.Interest applicants, please email your resumes to Mr Ken Lee - ken.lee@remacotech.com."
3f36fec8460449e14c7f3d5d71f5b511,Java Developer,"Strong development and architectural skills in Java  Have at least 3 years of hands-on experience in development  Good Hands-on experience in any of the Frameworks like Struts, spring, Hibernate, microservices, Spring boot.  Design and build scalable REST APIs for micro services.  Highly experienced in building responsive websites  Good Knowledge in JBOSS ESB, JBPM , Jasper reporting, jboss Drools (Good To have)  Good Knowledge in Oracle  Experience with cloud APIs (AWS) (Good to have)  Knowledge of code versioning tools (GIT)  Must be able to write unit test for both front-end and backend code  Must be able to code using good patterns and practices  Experience working with and applying Design patterns to solve problems.  Demonstrate strong written and oral communication skills.  Experience in defect management, estimation and planning  Debugging and trouble shooting skills  Ensure coded systems is align with business requirements  Ensure the quality of software design and applications  Hands-on end-to-end development experience in various Java based frameworks such as Spring, Spring Boot, Spring Batch, Spring Cloud etc., and Angular, Spark, Kafka, JMS, JPA, Hibernate, Docker, and Drools BRMS engine, and using MVC, web services, microservices architecture."
77e0da0a6d5dbb2edd4d6ce71d02dffc,Senior Design Engineer,"The Senior Design Officer organizes, runs the Design Office and perform project studies and execution in the plant.MAIN JOB RESPONSIBILITIESGeneral  Develop and implement procedures for management internal project, MOC implementation, in accordance with safety policies, plant policies and regulations  Coordinate MOC implementation and participate in follow up closely of MOC project from operation, Maintenance, HSE, Process, contractors and various stakeholders.  Plant referent for technical standards  Perform duties of in on call management  If needed, support other technical departments within his trained skillsProject  In charge of the whole project management process in SAP NICE  In charge of AGATE process implementation (Arkema’s project management standard)  Ensure high level estimation of projects  Conduct, in liaison with the other departments, the studies of the preliminary phase of project with a view to the costing.  Manage the credit requests and follow the approval flow internally and externally.  Take the role of project manager after approval of credit requests  Responsible for the execution of projects (organization of teams, planning, overall monitoring of achievements, expenses ...).  Review scheduled manpower planning of engaged parties / external engineers  Participate in building investment budget, follow up closely project costs.  Monthly project reporting : list project follow up, CAPEX budget monitoring  Sub-contractors  Manage external engineering company and engineering contracts.  Review  validate engineering documents.  Establish technical specifications, lead technical clarification, perform technical assessment of vendors / contractors.  Develop piping engineering document for use in procurement inquiriesHSEQ  Review JHA (Job Hazard Analysis), and participate in review with Operation, HSE, etc.  Ensure the application of standards, documents, regulations, HSEQ management systems in his/her activities.  Ensure the achievement of HSEQ objectives in his/her activities.  Ensure the definition, implementation and monitoring of HSEQ corrective actions in his/her activities.  Conduct close monitoring of contractors to improve general performance to achieve Zero Accident  Participate in AIMS (Arkema’s integrated Management System) and internal program auditsSpecific start up missions  Support smooth start-up of the plant (from SD/TA/project) participate in MA (Mechanical Acceptance) and commissioning.  Key contact person with corporate / regional engineering department.  Participate in the technical documentation approval  Perform MOC process asked by project teamKnowledge:  Technical knowledge (process, mechanical, electrical, instrument, etc.), familiar with technical documents – engineering specification, GA drawing, equipment datasheet, Isometrics, PID, MSDS, Manuals, etc.  Knowledge on material selection  equipment inspection, manpower screening / assessment  Knowledge of common plant management systems: PTW, JMS, JHA, etc... and quality management systems : ISO9001, ISO14001, ISO45001, ISO5001  Knowledge and familiar with various SAP administration maintenance procurement and inventory, operations, projectSkills:  Project management  Contract management  AutoCAD  Common computer software: MC Office…  Awareness of local  common engineering / construction regulation codes, engineering feasibility / Hazop / feed stud and detail design  Familiar with workshop fabrication, welding  inspection technologies, piping and fittings, site installation processes and it’s supervision works  Good appreciation and application of technical reporting and project trackingSoft skills:  People management  leadership  Communication in multicultural environment  Rigor  Relational skills  Analysis  Anticipation  Pragmatism  Autonomy"
4873f169834524e9d2cc66da24aa8204,Machine Learning Engineer - TikTok Search,"TikTok is the leading destination for short-form mobile video. Our mission is to inspire creativity and bring joy. TikTok has global offices including Los Angeles, New York, London, Paris, Berlin, Dubai, Mumbai, Singapore, Jakarta, Seoul and Tokyo.  Our Search Team is responsible for building and owning TikTok's search engine which provides our users the best search experience. On the TikTok Search Team, you’ll have the opportunity to build a full-stack search engine system and combine information retrieval technology with modern machine learning methods from related fields such as NLP, Computer Vision, Multimodal, and Recommender Systems. We embrace a culture of self-direction, intellectual curiosity, openness, and problem-solving.  Responsibilities • Optimize the searching quality to provide TikTok's users the best search experience • Combine your understanding of product objectives and take full advantage of modern machine learning, NLP and Multimodal techniques to improve the search ranking algorithms, including query understanding, video understanding and various levels of result ranking.Qualifications• Bachelor degree or above in the field of computer science or a related technical discipline • Proficient coding skills and strong algorithm  data structure using C++/Python/Java • Experience in one or more of the following areas: NLP, Ranking, Ads, Search engine, Recommender System, and Machine Learning • Effective communication and teamwork skills."
ace41a940b0d256256cc2c0b9445eab8,Portfolio Governance Analyst,"Citi, the leading global bank, has approximately 200 million customer accounts and does business in more than 160 countries and jurisdictions. Our mission is to serve as a trusted partner to our clients by responsibly providing financial services that enable growth and economic progress. We strive to earn and maintain our clients’ and the public’s trust by constantly adhering to the highest ethical standards and making a positive impact on the communities we serve.Citi’s Global Consumer Bank (GCB) is building a purpose-driven team to serve its globally diverse, digitally forward customers in top cities around the world. We’re looking for exceptional candidates who think digitally and differently, resolve problems in unconventional ways and strive to provide a remarkable experience for our clients. We define success by our Citi Leadership Standards: Develops our People, Drives Value for Clients, Works as a Partner, Champions Progress, Lives our Values and Delivers Results.Overview of the RoleCiti’s Global Consumer Technology (GCT) organization serves the GCB global suite of products providing a full range of innovative and comprehensive set of services. Our businesses also offer industry-leading advanced technology, a strong worldwide presence and a powerful global franchise.Reporting to the GCT PMO Portfolio Governance Lead for Asia and EMEA, Portfolio Governance Analyst is responsible for managing project office functions covering Audit and Controls, Portfolio Governance and Finance, Process and Tools Change Management, and Communications Management. The role will be based in Singapore and will be pivotal in driving success in portfolio governance functions to support the execution of the Book Of Work and transformation agenda for GCT Asia and EMEA Technology units.Priorities Include:  Audit and Controls: Leading internal and external audit reviews; Identifying and mitigating risk areas; Setting up controls to promote adherence to required processes; Leading Manager's Control Assessment monitoring; and Driving risk and control improvements, where required  Portfolio Governance and Finance: Managing Book of Work Health for Asia and EMEA Projects and Programs; Managing performance and financial scorecards to ensure that organizational goals and KPIs are met; Continuously enhancing portfolio governance functions through automation  Process and Tools Change Management: Developing processes and strategy to ensure that project and program management discipline matures over time; Contributing and influencing definition of global processes, sharing region-specific best practices and impact  Communications Management: Communicating with all levels in the organization, including senior leaders - providing progress on portfolio level performance and financial scorecards, socializing risks and mitigation strategies with key stakeholders, training on process and tools changes and driving organizational maturity roadmapQualifications:  10+ years experience in managing portfolio governance functions covering controls, process and tools, resources, scorecards and communications management  Experience in managing audit reviews, self-identification of risks and establishment of controls, where required  Experience in defining portfolio governance structure, managing Book of Work according to defined performance and financial scorecards, and making data driven decisions and recommendations  Ability to define strategic roadmaps on resourcing and organizational maturity and driving alignment to transformational goals  Excellent in both oral and written communication skills and ability to engage and influence stakeholders at all levels within an organization  Knowledge on project management and execution tools like PTS and JIRA  Bachelor’s/University degree or equivalent experience, PMP certification is an advantageThis job description provides a high-level review of the types of work performed. Other job-related duties may be assigned as required"
b7c46e0fc72bb88aea99cc49d30aec25,Operations Manager,Job Description:  Oversee security and lead internal  external team of security operations team  Instill operational discipline to security operations  To monitor  respond to daily operational events  Preparation of operational reports  Deploy  supervise security officers on duty to ensure smooth daily operations  To work closely with the command centre's team of Supervisors and Operations Executive in the escalation of security related incidentsRequirements:  Fluent in spoken  written English  Good interpersonal and communication skills  Possess valid driving licence  Minimum 3 years of related experience in security  Diploma  above
6c0942263e20435e6c6b7e170b6948f5,Senior Product Manager ,"Responsibilities:  Owns the full product lifecycle, from definition to management, its backlog/roadmap and the associated measures of success.  Identifies user and business needs, technology limitations, and competitive opportunities, to develop product roadmaps aligned with key internal and external stakeholders.  Owns project proper execution and outcomes, ensuring product quality and delivery, in close collaboration with the tech team and other functions.  Works closely with designers, developers, software and data science teams and business teams to deliver world-class products.  Follows Agile methodology to carry out sprint cycles.  Ensure streamlined communication with a distributed network of internal and external stakeholders, across multiple regions and timezones.  Works closely with Clinical strategy colleagues to infuse the best medical knowledge.  Be a voice for key engineering best practices and process improvements  Drive focus on producing high quality products and regulatory grade product documentationExperience / Training:  5+ years of experience in a product management role in a software or SaaS product development environment (med tech experience preferred)  Strong understanding of software projects' development, roll-out, and risks  Strong technical aptitude and ability to understand technical designs, challenges, and risks  Problem solver at heart, a good understanding of Design Thinking and User Experience principles with a data-driven approach to product management.  Strong project management skills  Strong stakeholder management abilities  Proficiency in Ms Word, PowerPoint, and Ms Excel. She/he also has to be familiar with the use of project software such as JIRA or Confluence.Education:  Bachelor’s Degree in engineering or equivalent (knowledge of software development practices required)Skills:  Enthusiastic worker, consumer-oriented, have a passion for delivering meaningful social impact and for transforming the healthcare industry, while building profitable solutions.  Ability to handle multiple projects, prioritize and meet deadlines.  Self-motivated and proactive, will have an insatiable thirst for knowledge always keeping up with market trends  Team player  Able to move and influence a team into moving towards a unified vision and objective.  Able to form meaningful relationships with people, being very approachable and relatable.  Exceptional communication skills both in verbal and written form. Able to tailor complex messages for different crowds in a relatable and understandable manner."
e1fd843fa0440403c9b237d5ae9b0ff7,Lead Product Manager,"We’re living in exciting times. We want to use technology to rethink how financial services are offered. Grab and Singapore Telecommunications together have recently applied for a digital full banking license in Singapore as a consortium (Grab 60%, Singtel 40%). As Grab and SingTel come together, we have big dreams to unlock the potential of financial inclusion in the region we live in. We want to build a digital bank on the right foundation - using data, tech and trust to solve problems and serve customers.  We would love to speak with you if you believe you have what it takes to be at the forefront of innovation to build this new Digibank with us.We are seeking an experienced member to join the Product team for our new Digibank initiative in Singapore. This role will be based in Singapore, reporting into the Head of Product for Digibank. This individual will also work closely with the engineering, business, and other stakeholders across Grab and Singtel.Get to know the Team:We’re a brand new team formed to build out our digital bank.As part of the Product Team, you will lead some of our highest impact, strategic projects. You’ll be responsible for raising the bar, delivering projects that require complex stakeholder management and coordination across multiple cross-functional teams. You will have the opportunity to help define the overall Digibank product strategy as we progress from application to launch and beyond.We like creative hustlers, people who can think outside the box, motivate and get stuff done even if it seems impossible. We work fast, push the boundaries, try new things and sometimes they don’t work, so we embrace failure and lifelong learning.The day-to-day activities:  Develop innovative and industry leading products that uniquely serve our customers and differentiate our products from competitors.  Collaborate with engineering, design and other stakeholders to define an ambitious strategy, develop and maintain a prioritised product backlog, and execute on delivering delightful and impactful experiences for customers.  Work with product marketing, operations and other stakeholders on innovative and well defined go-to-market plans.  Ship minimum-loveable-products based on quantitative and qualitative data on user behaviour and experimentation.  Define success metrics and consistently measure the impact of your work.  Lead or be part of the team to deliver the roadmap through agile sprint cycles, breaking down the product roadmap into executable stories and requirements.The must haves:  5+ years experience as a product manager with a tech software company.  A degree in computer science, software engineering, information technology, business, finance, economics or related fields.  Demonstrable success in launching new products or features with clear metrics and impact; ideally in a fintech, ecommerce or startup environment.  Healthy blend of strategic thinking capabilities with An innate ""dream big, start small"" mindset and a keen eye for detail.  Empathy for users and a drive to discover and resolve their pain points.  An analytical and a data-driven approach to problem solving.  An owner’s mindset - you don’t shy away from the hard stuff.  Passion for building delightful product experiences.  Excellent communication and presentation skills with an ability to quickly command trust and respect from executives and partners.Get to know Grab:Grab is more than just the leading ride-hailing and mobile payments platform in Southeast Asia. We use data and technology to improve everything from transportation to payments and financial services across a region of more than 620 million people. We work with governments, drivers, passengers, merchants, and the community, to solve critical problems in Southeast Asia.Grab began as a taxi-hailing app in 2012, but we have since extended our product platform to include GrabCar, GrabShare, GrabBike, GrabHitch, GrabExpress, GrabFood, GrabCoach, GrabShuttle, GrabCycle. We recently launched our fintech platform – GrabFinancial, which consists of payments, lending and insurance. Our latest addition is GrabVentures, an in-house incubation platform. We are focused on pioneering new commuting and payment alternatives for drivers and passengers with an emphasis on convenience, safety, and reliability. Currently, we offer services in 8 countries. Our RD offices are in Singapore, Seattle, Beijing, Bangalore, Jakarta and Vietnam. We aspire to unlock the true potential of Southeast Asia and look for like-minded individuals to join us on this ride.If you share our vision of driving South East Asia forward, apply to join our team today."
5555764720a9af324e47ac6487961e1a,Structural Engineer / Senior Structural Engineer,"Our client is a multi-disciplinary design engineering consultancy firm that is well established in Singapore. With an excellent portfolio of clients, the firm continues to expand their team.It's likely that the successful candidate will primarily work on the design of data centres but may also contribute to other buildings and infrastructure projects.Requirements:  A Bachelors Degree recognised by the Professional Engineering Board (PEB) of Singapore  Minimum 3 years experience of working within an engineering consultancy  Ideally holds P.Eng (Professional Engineer) status from PEB SingaporePlease provide your CV in word format. To view more roles within; construction, real estate, engineering, architecture or renewables, please visit our website: www.archerrecruitment.com, contact one of our specialist consultants http://archerrecruitment.com/about/our-people/ and/or ‘follow’ our LinkedIn page for regular industry updates.We appreciate every application, however, due to a high volume of applicants, only shortlisted candidates will be contacted.Contact: jonwilliams@archerrecruitment.comEA License No. 17C8952 | R1439599"
e2c4a9134d345dc3f14b8eb4bc2e441a,Training Executive,"Job Responsibilities:• Submit monthly training reports, feedback, assessment and audit reports on time.• Plan and submit trainer’s monthly calendar, learning needs analysis, training plan and trainer hours report.• Develop and / or improve training materials in order to better facilitate training, ensuring consistency, quality and up to date.• Review and / or develop any new OJT blueprints with better quality and up to date that meet the requirements of client.• Manage and maintain up to date facility training databases, records and documentation in order to ensure proper tracking and reporting.• Handle facility training administration  coordination, including registration of training courses.• Conduct and facilitate trainings including orientation, On-the-Job (Practical / Hands on) trainings and WSQ Programs.• Conduct and facilitate assigned sites training quality audits, including to support facility audit.• Improvise training and audit processes, documents, and forms for better productivity and efficiency at work.• Assist in the company’s continuous improvements and training related areas and its status as a SSG Approved Training Organisation (ATO), ITE audits, and administration if requires.Job Requirements:• Degree / Diploma in any discipline• Candidates with relevant experience in training, healthcare and as trainer will have an advantage.• Candidates with ACTA and/or DACE will have an advantage.• Proficiency in Microsoft Office applications especially excel, word and powerpoint.• Highly positive with the “can-do” spirit.• High adaptability and able to think on his / her feet in any situation.• Strong written and oral communications.• Independent and ability to work with minimum supervision in fast pace environment.• Proactive and takes initiatives.• Candidates without healthcare experience but with good learning attitude are welcome.• Willing to work on Saturday if there is any training needs / adhoc training request by clients"
414952c5f2afddfb0f046c98113f5efa,Senior Women's Health Physiotherapists,"Candidates should possess the following:  AHPC registration  Experience in assessment, diagnosis and treatment of women's health conditions including but not limited to pelvic girdle pain, pain during pregnancy, pelvic health issues or conditions associated with menopause.  Interest in working in a multidisciplinary team involving podiatrists, massage therapists and physiotherapists.  Familiar with Singapore's healthcare system  Attractive remuneration with sign-on bonuses of up to $10,000 for selected candidates."
9c6b5472181a9ccfefd146e08c747d0d,Sales Executive / Business Development Executive (West/ 5D/ Supply Chain/ Logistic/ Warehouse/ Salary up $4.3K),"Your RoleWe are looking for an experienced Sales Executive / Business Development Executive responsibility for Business Development of Supply Chain, logistic  warehouse Industry. You will responsibility for develop new business cross-sectors sales and in the local  regional. And develop strategies, update new products and business plans to grow the business. Collaborate with sale team for more closure and formulate Annual business plan. And prepare for Weekly, Monthly or Quarterly Sales Review Report.What Will You Do  Responsibility for Business Development of Supply Chain, warehouse, and logistic Industry  Responsibility for develop new business cross-sectors sales and in the local  regional  Develop strategies, update new products and business plans to grow the business.  Collaborate with sale team for more closure and formulate Annual business plan.  Prepare for Weekly, Monthly or Quarterly Sales Review Report  Other tasks assigned by department managerWhat Do We Want  Min Diploma/ Bachelors  above in or equivalent Business / Supply Chain/ Freight Forwarding/ Logistics/ Transportation  At least 0-2 years  above of experience in B2B Supply Chain Industry/Business Development /Freight Forwarding/ Logistics/ Transportation  Ability to present, draft proposals, analyses competitive offerings, carry out      negotiation with customer.What Will You Get In ReturnYou will be given exposure to a hold a key position in a growing organization with attractive rewards and a wide range of benefits. You will entitle a Gross salary up to S$4500 + attractive perks.What You Need to do NowClick ""Apply"" and please include the following information in your resume:  Personal Particulars with recent photograph  Education background  Work experiences in point forms  Reason(s) for leaving  Current and Expected salary  Date of availability / Notice PeriodNote:Only shortlisted candidate will be notified via email for an interview invitation"
