uuid,title,description
b2e834a46a87924030f6a70ad6a763c1,"Assistant Vice President, Business Process Management (BPM) Technology Lead","Mitsubishi UFJ Financial Group, Inc. (MUFG) is one of the world’s leading financial groups. Headquartered in Tokyo and with over 360 years of history, MUFG has a global network with over 2,700 locations in more than 50 markets. The Group has over 180,000 employees and offers services including commercial banking, trust banking, securities, credit cards, consumer finance, asset management, and leasing.The Group aims to “be the world’s most trusted financial group” through close collaboration among our operating companies and flexibly respond to all of the financial needs of our customers, serving society, and fostering shared and sustainable growth for a better world. MUFG’s shares trade on the Tokyo, Nagoya, and New York stock exchanges.MUFG Bank, Ltd. is Japan’s premier bank, with a global network spanning more than 50 markets. Outside of Japan, the bank offers an extensive scope of commercial and investment banking products and services to businesses, governments and individuals worldwide.For more information, visit https://www.mufg.jp/english.Job Scope / DescriptionWe are seeking highly motivated candidates for the position of Business Process Management (BPM) Technology Lead within Information Technology Department under Systems Office for Asia.This individual will be a key member of the team who will be responsible for formulating solutions to business  technical requirements, and architecting solutions based on the delivery schedule. He/she will lead the team to design blueprint which serves as baseline of project delivery and continual systems maintainability, guiding the team through the implementation (from design to deployment), and defining the specific solution, business, functional and non-functional requirements.  Understanding the business operating and IT solution strategy, identifying necessary IT capabilities to support business opportunities and technology implementation  Defining the solution processes  business and functional requirements, undertaking POC needed to validate the feasibility and realize the implementation  Working with other technical experts to explore and define how the systems interface/integration can be seamlessly achieved and fit into the overall solution architecture  Reviewing deliverables within the scope of the initiatives  Working closely with the business architect and IT partner to verify that the outcomes and detailed requirements are aligned  Familiar with the evolvement of BPM technologies (such as PEGA) and functionalities which should be adopted as out-of-the-box, advising users in the proper use of BPM features and options  Responsible for the Enterprise Class Structure and the overall application design, providing clear guidance on development best-practices, performing regular code and design reviews, coaching project team members  Taking commitment to continuously improve the BPM Platform. Conduct analysis of systems logs/alert effectively, provide timely resolution of incidents and mitigation of potential risks/tuning opportunities, execute counter measure as well as improvement plans  Making plan and taking charge of activities for better productivities and efficiencies including DevOps implementation, execution of automation in testing and deployments  Any other tasks or initiatives as deemed important to the operating of BPM Platform and the applications hosted on the platformJob Requirement  Minimum 10 years of IT working experience in end-to-end SDLC cycle from requirement gathering, analysis, design, testing and implementation  At least 5-7 years of hands-on experience in architecting and designing BPM solutions (e.g. PEGA) using PEGA Systems' PEGA Rules Process Commander (PRPC 7.x and newer versions)  Knowledge and experience in Banking domain.  Post-project support experience to identify and continue to enhance systems performance and values is essential  Experiences in Agile approach for implementation is added advantage.  Developed and demonstrated an advanced hands-on knowledge of the PRPC Architecture and all PRPC design and implementation features  Certified in PEGA Senior System Architect (SSA) / Certified Lead System Architect (CLSA)  Strong in communication verbally and in writing  Self-motivated and possess drive, and ability to work independently and a good team playerWe regret to inform that only shortlisted applicants will be notified Job ID:  10048363-WDRecruiter Name: Natalie Tan EA License No: 12C5536 EA Registration No: R1106672"
2b4e1a78c3ef7fc8b4efead3c39c6e37,Assistant Head / Senior Officer (Planning and Policy) (Up to $6200/West),"Job Title: Assistant Head / Senior Officer (Planning and Policy)Job Type:  3 year ContractJob Location: WestOur Client:Our client is a leading nurture and foster a spirit of community and volunteerism that promotes the virtue of placing others before self. By organising initiatives such as RI-led community involvement activities, outreach programmes and fundraising events, we strengthen our relationships with our people, youths and community partners to build a better world for all.The Human Development Group in the Singapore Institute of Clinical Sciences (SICS) conducts research on developmental cohorts as well as related studies in nutrition, metabolism, allergy and neurocognition. The successful candidate will provide dietetics and research support to a diet and exercise intervention study on diabetes.Job Responsibilities:  Directs and undertakes mission-oriented research to transform Singapore into a knowledge-based and innovation-driven economy. As the think-tank, the Planning and Policy Division (PPD) coordinates strategic planning and corporate planning activities, and is the key interface with senior management and other public sector agencies on policy matters within and beyond  We are looking for a passionate and motivated individual with a keen policy sense and strong analytical abilities, who can think strategically to chart future RD directions and yet be grounded in the details of quantitative data analysis.  You will play a key role in planning strategic directions, co-ordinating division- and nation-wide RD issues, as well as gathering intelligence on current RD challenges and future requirements applicable to Singapore’s RD landscape. You will also organise and participate in various corporate events. You will have ample opportunities to interact with senior management directly, and with a range of government agencies, including at the senior levels.  You are expected to develop a deep understanding of RD policy and its wider impact on Singapore, being closely intertwined with various facets of policy making such as healthcare, education, manpower and economic development.Job Requirements:  Experience, preferably in the science and/or engineering field  Possess strong strategic and analytical thinking skills  Pro-active, quality conscious, attentive to details and results-oriented  Able to deliver results under tight timelines  High learning agility and adaptability  Able to work in a team and adept at harnessing the diversity in multi-disciplinary and cross-functional teams  Proficient in Microsoft Office suite  Good communication (written and verbal) and interpersonal skills  Strong negotiation skills  Relevant working experience in the public sector, strategic and/or corporate      planning, would be an advantageIf interested, please share your updated CV in word format at willie.zhong@rmagroup.com.sg  stating your salary expectations to take it forward.To expedite processing, you can lodge your application directly athttps://www.rmaconsultants.com.sg/employment/registerjobseeker.aspxorhttps://bit.ly/expeditejobapplWillie ZhongRMA Consultants Pte LtdEA License No. 93C4403EA Regn. No. R1986471"
50eda78cdb80efc4918d4b96d34895b9,Sales Associate (Tiong Bahru)-7914,"Whatsapp +65 86938995 (Rouis) or  Email: supreme.yaprouis@gmail.comJob Scope :  Scope: Supports Sales Manager in achieving annual sales targets.  Servicing interior designers, architects, contractors  developers  and secure local project sales. (Regional project sales is a secondary channel)  Servicing existing  establishing new clientele base for the company.  Executing sales  coordinating marketing activities in support of organisational sales campaign.  Supporting in-house retail sales department."
869a9ead9866998501da1916bf72765c,Account Assistant [5 days/ JOO KOON] (JQ),"Working days : Mon - Fri, 9am - 6pmLocation: Lok Yang Way, Jurong (near Joo Koon MRT)Salary : $2900 + $205 transport allowanceJOB PURPOSE:Responsible in rendering assistance to the Accounts Supervisor on various accounting matters.JOB DETAILS:  The job holder should be responsible for the following:  Enter PO Invoice entries  Issue Debit note to inter-company for shared services  Check Staff Expenses claims in BPM  AP Adjustment – For Contra payment  Process/Print Monthly Preformat Listing Batch Payment  Direct Debit Payment Entries  Enter AR Receipt Entries  Adjust difference between provision and actual freight charges at month end  Reclassification of Sales account codes  Send SOA to customers, Ensure prompt follow-up with customers for payments and Update Ageing Report  Perform Monthly Cash Book Revaluation in AccpacPerform Monthly Bank Reconciliation  Prepare Reports/Schedulesa) Weekly BCR Report for UKb) Monthly Actual YTD file for UKc) Monthly POR file for UKd) Monthly Other Debtors – Recoverablee) Monthly Other Creditors – Externalf) Monthly Customer Advance Paymentg) Quarterly Bad Debts Provisionh) Quarterly Provision for Excess  Obsolete stock (i) Quarterly Intercompany Email Confirmation and Update UK CR2 Reportj) Quarterly Tax Stream Reportk) Quarterly Supplementary Data Request Report)l) Quarterly Certification Filem) Quarter 4 (Jan to Mar) - Daily Sales Tracker  Provide internal  external audit support  IC Modification  Adhere to local and international trade compliance procedures in connection with all transactions and business practices  Fulfil any other reasonable duties as requiredRequirements:  GCE ‘O’ Levels or equivalent  ACCPAC and Microsoft knowledge  Experience: Minimum 3 years in accounting field  Experience in keeping partial sets of accounts"
d24d6f2460397c1fe9657900835cd46b,Credit Associate,"Position Description  ResponsibilitiesWe are now seeking for an Associate with the Credit team, based in Singapore. The individual will be involved with all aspects of the Credit investment process, including but not limited to:· Performing credit investment analysis of a broad range of companies and industries;· Financial statement analysis and financial modeling of portfolio companies and potential investment opportunities;· Assistance in development of actionable private credit transactions up and down the capital structure;· Preparation of investment committee materials, conducting due diligence on assets, presenting ideas to investment committee;· Analysis of deal terms and covenant structures;· Sourcing and evaluating potential investments;· Performing due diligence and execution of transactions;· Overseeing reporting and monitoring of investments in conjunction with the Portfolio Management Unit;· and interacting with the firm’s investors, clients and limited partners.The incumbent will interact closely with other KKR businesses such as the Client and Partner Group, Private Equity, KKR Capstone, KKR Capital Markets etc.QualificationsA candidate must embody KKR’s core values, in particular:· unquestioned integrity,· a strong work ethic,· and a commitment to teamwork and excellence.The ideal candidate will have a genuine enthusiasm and curiosity for investing; a strong understanding of fundamental business analysis; possess an outstanding academic record; and 3 - 7 years of professional experience, preferably in a leading investment bank, private equity firm, or consulting practice.  The candidate must possess superior analytical and financial modeling skills; a solid grasp of financial concepts; exceptional written, interpersonal, and communication skills; attention to detail; and a maturity that enables the candidate to contribute to a collaborative and constructive work environment.  It is essential for a candidate to be a self-starter and motivated, with the ability to multi-task, prioritize, and work both independently and within teams."
eef4adf849a9158b203f9c7e7c8f2ce8,0382 - Software Engineer [Pasir Panjang/ Entry],"Responsibilities:  System Administration and Installation of UNIX/LINUX/WINDOWS Servers  Workstations  Software Configuration Management using Rational Clear Case and RCS  Basic Network Setup (routers, switchers, IP addresses)  Database Modeling and Parameterization (Oracle)  Scripting using Java Scripts, Perl, ksh, csh, bsh, bash  Software Development using C, C++, Pascal, SQL, Java, HTML, XML, etc  Functional and Integration Testing  Site Commissioning of delivered SCADA/'DMS/EMS systems  Warranty support and maintenance for delivered projectsRequirements:  Degree in Computer Science/Computer Engineering  Training provided"
eab2f87ee917dd48ce5466767d5674a6,Director of Project Management | Data Centre Construction ,"Permanent Full-Time role  Fast growing companyAbout Our ClientMy client is one of the fastest-growing data centre providers globally, headquartered in Singapore. The company has grown rapidly organically and through investments in market-leading businesses.Job DescriptionTo provide effective project management, planning and control of assigned large sale project(s) including:  Champion the project to zero harm and compliance to corporate and project EHS requirements  Provide strategic input, experience and expertise to organise, set-up and expedite the project for success  Establish and maintain overall project delivery plan, including the cost, schedule, quality and performance baseline  Establish and maintain communication protocols across the project, including from internal departments and other stakeholders  Manage project budget and costs, including the change management process  Manage project schedule, including critical path analysis and work around planning  Manage the bid and evaluation or required project consultants and contractors, including coordinating required management approvals  Administer contracts, including maintaining strict compliance with the contract, scope of work and compliance with project specifications  Coordinate owners' requirements and inputs to the project, including compliance with end user requirements  Coordinate authority, third party and stakeholder interfaces such as Project Approvals and Power Supply Connection  Communicate and report internally on project status, including weekly and monthly project dashboards  Identify, analyse and mitigate project risks and champion project opportunities  Manage the delivery/transition of the projects to DC Operation teamsThe Successful Applicant  Bachelor/ Masters preferably in a relevant construction or engineering discipline  Project Management qualification or similar equivalent training in the Engineering and Construction industry  Minimum 20 years industry experience with more than 10 years Project Management experience for Data Center and other related Mission Critical (24x7) environment projects  Project Management Experience with a minimum project value of $300m.  Experience should include multiple countries across Asia, with demonstrated engagement at all project levels.  Experienced in full-lifecycle Project Management from design and feasibility through to close-out and DLP  Possess experience in owners side project delivery.What's on OfferOur client is offering a competitive salary with full benefits. We are looking for an experienced professional who has a strategic mindset, who is seeking a long-term career move."
d7876528dfe4a2e89c9026b5f83f9e54,"Assistant Manager, Learning Technology and Systems","About UsSingapore University of Social Sciences (SUSS) is a university with a rich heritage in inspiring lifelong education, and transforming society through social sciences. As one of Singapore's six autonomous universities, we champion inclusivity, bringing education to all regardless of age, qualification, experience and background; ensuring that lifelong learners are given equal opportunities to develop to their fullest potential.The Institute for Adult Learning (IAL), as part of SUSS, leads in the field of research on adult learning to build capabilities of the training and adult education (TAE) sector in Singapore and beyond.Grounded in our core philosophy of Head, Heart, Habit (3H), we take pride in our people’s success by provide them with a fulfilling career through purposely work that make a difference in our graduates journey, and investing in their professional development to bringing out the best in them.About RoleWe invite applications from committed professionals to join the Learning Technology and Systems team of IAL and enhance the quality of administration by providing reliable support solutions. The successful candidate will support and implement Institute for Adult Learning's efforts to manage the design, development and implementation of an application platform to support (i) the building capability and career development of Training and Adult Education (TAE) practitioners and (ii) provide the system to support the business processes for One-Stop Skills Credentialing and Adult Education Network.Your primary areas of responsibilities include:  Manage the design and development project to support the end-to-end business processes for One-Stop Skills Credentialing and Adult Education Network, Adult Educators' Professionalisation, TAE professional profiling and Jobs-skills insights. TAELENT is a talent platform to be used by Adult Educators in Singapore to profile their skills, look for jobs and assignments, look for suitable upskilling programmes and opportunities, interact with the adult educator community, and get recognition from IAL and SkillsFuture Singapore.  Manage the translation of  TAELENT business and user requirements into technical specifications for the development of the system.  Establish a system to provide good user experience to drive up number of active users of the platform.  Establish intuitive system function to support digital badging process to drive the issuance and adoption of skills badges.  Develop data dashboard and perform data analysis for TAE skills and job demand/supply.  Establish an eco-system to support TAE professionals in seeking job opportunities and projects through the TAELENT Platform.  Manage project budget and payment to system vendor for development and maintenance.  Manage the integration of  TAELENT platform to other systems, to ensure all milestones and tasks are well-planned and coordinated, supporting organisation IT masterplan.  Support any other corporate events or projects that may require assistance from time to time.Job Requirements:  Tertiary qualification in Information Technology, Computer Science, or Computer Engineering  preferably with at least 5-8 years of relevant business analyst working experience for full design/development and implementation/maintenance of enterprise-level system  Familiarity with the training and adult education sector is preferred.  Strong technical knowledge in application development (with full SDLC methodologies such as Waterfall, Agile, SCRUM etc.), programming languages (.NET, ASP.NET, Java, J2EE, Spring, HTML5, JS, CSS) and Cloud services (Microsoft Azure, Amazon Web Services or other cloud service providers) with experience in the operation of cloud architecture and related.  Formal training and qualifications in these technical areas is preferred.  Excellent communication and interpersonal skills to manage all stakeholders at all levels for project discussions, updates and recommendations.  Proven project, resource and change management skills to handle the work demands and deliver high quality work within the given timelines.  Strong acumen in problem solving, critical thinking, logical/analytical, and process improvement  skills.  High learning agility, be able to work under time pressure, and be highly adaptable to thrive in a fast-paced, fast-changing environment.  An entrepreneurial spirit to do things better, be open to possibilities, and be able to navigate technical, political, and organisational roadblocks that can emerge."
8bc1e4904d05b53772684ac8f0078cf5,PR Executive ,"Responsibilities:· Define and develop the brand strategy for the company’s various brand· Drive growth (in guest visitation and spend metrics) and mind share through the marketing levers· To support the media and marketing communications effort and initiatives across all relevant marketing channels· Ensure a consistent best in class holistic brand experience for guests- on-line, offline, and translating into brand love and loyalty· Collaborate with teams to determine and ensure product, services and experiences deliver innovation and guest journeys within the voice of the brand· Present data and analytics reports through and research  insights to determine the consumer research roadmap and own relevant brand audits/trackings· Planning and execution of the PR and communications plan, including media pitches, corporate events, web launches, livestreams etc.· Create content for press kits, including press releases.· Handle and maintain close relationships with both digital and traditional media, social media KOLs and agency partners.· Plan, implement and evaluate effectiveness of campaigns and promotions.Requirements:· A Diploma in Business, Marketing, Communications or relevant· Strong copy-writing skills (both Mandarin and English is a MUST)· Proven ability to manage budgets.· Experience with PR, Branding and digital marketing· Competency in Microsoft applications including PowerPoint, Word, Excel, and Outlook."
00b51a5ed6a5accd739fb406fc151c29,Assistant Manager (Policy & Governance),"Roles and Responsibilities1. Coordinate with stakeholders to comply with policies, standards and procedures.2. Conduct regular reviews such as user access rights reviews, audit logs reviews, etc.3. Support management in responding effectively to internal and external auditors.4. Address the audit recommendations by working with responsible parties and mitigate risks identified.5. Monitor the implementation status of audit recommendations.6. Collate IT risks from incidents, make recommendations and prepare reports.7. Create and update standard operating procedures, work instructions, etc.8. Keep abreast of new industry trends and best practices relating to governance, risk and compliance.Requirements / Qualifications1. Tertiary qualifications in Computer Science, Information Technology or related degree/diploma.2. Professional certifications on IT audit, risk or security from ISACA or (ISC)2 would be advantageous.Position Summary / Project Description: 1. Compliance to HealthTech Instruction Manual (HIM). HIM will gradually grow from 3 to 22chapters.2. Coordinate new audit projects in the Internal Audit Plan. Some of the upcoming auditprojects are VPN and Work-From-Home Policy, Review of Privileged Access Controls(Application Systems), Follow-up Review of Central Clinical Data Repository (CCDR), ITDisaster Recovery Review, etc.3. Management reporting on IT Resiliency Top Risk for TTSH Quality Council (QC)"
d27a33f31d3c07dcd6293417b1c53c5b,Delivery Driver (Class 3) [5.5 Days / Jurong port] 9156,"Delivery Driver (Class 3)$1, 800 to $2, 2005.5 days, 9am-6pm, 9am-1pmJurong Port Road, Jurong Logistics Hub, S619115Responsibilities:  Delivery and collection of alcoholic products  Delivery to households and industry outletsRequirements:  Possess Class 3 driving license  At least two years' driving experience  Familiarity with alcoholic beverage products preferred  Number of Vacancies: 2  Min Qualification GCE 'N' Level📲Whatsapp 9851 1096 📩supreme.cherlylim@gmail.com  R2199156 14C7279"
39113ebd72d048118bfd8b81fb1e62e7,Associate Creative Director/ Creative Director - Copy,"Scope of workYou will lead the work on some of the most popular consumer brands in the world, impacting the daily lives of nearly 2 billion people in the fastest growing region in the world. You will work for clients who not only care about success in the marketplace, but are passionate about the role of brands in helping bring about social change.Expectations of an Associate Creative Director  Help lead and inspire creative teams to develop innovative design solutions, from broad concept development through implementation  Ideate, write and execute original and iconic creative concepts in response to client briefs, objectives or goals  Is responsible for the proper placement, context and meaning of every image and graphic element within a creative assignment  Extend client relationships and explore new ways to deliver value  Develop creative ideas that meets both our clients’ objectives as well as our business objectives, maintaining the company’s expected levels of creative excellence and professionalism  Present, share and review creative work with Executive Creative Director/s, Account Management and Planning Leads as well as members of the Management Team  Manage multiple projects from concept through to completion, working with both in-house resources and third-party vendors  Collaborate effectively with Account Management, Planning and the broader creative team to develop disruptive and iconic work  Manage multiple projects from concept through to completion, working with both in-house resources and third-party vendors  Participants in, and leads brainstorming sessions  You will report into a Creative Director-level and aboveExpectations as a member of our community  You believe passionately in the power of creativity to bring change to the world. But you’re realistic and have a clear-eyed view of what it will take to get there: not a path you walk alone, but with a group of people putting a diverse range of skills and perspectives to work, towards a common goal  Your ideas and your voice will be heard, respected and protected with passion. Ideas are not disposable commodities here, they are our most precious assets  You will be tested, you will be challenged and you will be pushed beyond your comfort zone, but you will equally be supported, encouraged and celebrated. Because the true value of a community is that we bring out the best in each otherExpectations as a team leaderYou will learn that we prefer not to hire our leaders, but to grow them. As your own leadership journey evolves, your primary goal will be to nurture the next generation of leaders. You will reflect our “People First” ethos, where we believe that the best work can only come from a team that feels happy, secure and motivated, with a clarity of purpose. You understand that humility and kindness are equal in importance to daring and initiative. You value diversity, equality and inclusivity, not because it’s fashionable but because it’s obvious.In your role, you will specifically be expected to:  Provide leadership and professional development to department staff.  Mentor and train team members, write performance reviews, and allocate work  Monitor teams to deliver beyond client’s expectations  Motivate your team, and be the glue that keeps teams going  Set goals and KPIs for each team member, and works with them to achieve theseQualificationsYou have about 8 + years of work experience and a book brimming with brave ideas that have made an impact, big or small, on the world we live in  You’re a keen student of life, open and curious, always learning  As a communicator, every surface, every channel, every medium, social or otherwise, is your canvas. You’re just where people are  You’ve won a few of the awards that matter. Winning isn’t everything, but excellence is  Strong grasp of social media space and online media jargon and technology  Ability to work under pressure and meet deadlines in a fast-paced creative environment  Ability to effectively and appropriately interact with co-workers at a variety of levels, across many disciplines  Understands and uses the latest in computer design software  After hours work and overnight traveling to shoots and post sessions required  Naturally well organised and unfazed when working towards deadlines"
fbcce942b0924d260dddb0d42fa018d5,Software Developer [Kallang Avenue] 2894,Singapore Based  Attractive Salary Package  Company Benefits  Incentives  Career Progression OpportunitiesInterested applicants can also send your resume to 📲Whatsapp：+65 9460 8816https://api.whatsapp.com/send?phone=6594608816✉️Email: supreme.brandonlim@gmail.comand allow our Consultant to match you with our Clients.
dd40c920fd51378bf9b359bc84e3d170,Helpdesk Specialist-7914,"Whatsapp +65 86938995 (Rouis) or  Email: supreme.yaprouis@gmail.com  Basic Windows server knowledge – include AD and DNS administration.  Basic backup knowledge – any product.Job Scope :• Daily system monitoring. Notify client if alert occur.• Receive call or call client on incident or enquiries.• Remote support on client systems, desktop to Server.• Escalate incident to engineer or vendor support.• Liaise with vendor on parts replacement or software support.• Onsite systems support as assigned.• Windows server patch at customer sites according to schedule.• Systems preventive maintenance at client sites according to schedule."
23002e80fa02354602fa9d6cf0e1919f,Python Developer,"Job description:•Familiarity with Docker containers and ETL processes.•Proficient in Python.•Experience in SQL.•Experience in Airflow.Responsibilities:  Work closely with the team to build up scripts to help automate processes.  Build up and migrate existing ETL jobs from legacy systems into Airflow and ensure the end-to-end process is completed.  Build new infrastructure assets in docker while also help to containerize certain jobs/scripts if needed.Skills: Python, SQL, ETL, DOCKER, R, ETL"
97bafd776043c9af0e9d4c0c0b465e2e,Classroom Teacher,"The school is looking to appoint a well- qualified, energetic EYFS Classroom Teacher for a January 2021 start (or later, for the right applicant).  Be responsible for the teaching of a class of pupils aged from eighteen months or up-to five years of age. At this stage, there is flexibility in the allocation of a particular year group.  Ensure medium-term and short-term plans are undertaken in accordance with the school policy.  Ensure that the parent portal is kept up-to-date and provides useful links for parents.  Work closely with parallel teacher(s) (where applicable) and teacher assistants regarding termly and weekly planning, and with other staff to ensure continuity and progression.  Ensure that the range of abilities among children is catered for by planned differentiated activities.  Ensure monitoring, recording, assessment and reporting are undertaken in accordance with the school policies.  Mark work, where applicable, appropriately and as immediately as possible in accordance with the marking policy, giving individual feedback and encouragement whenever possible.  In liaison with music teacher, be responsible for rehearsing and directing children for concerts and services.  Be responsible for the pastoral care of the children in the class and ensuring good personal relationships are fostered between the children themselves and with the teacher.  Be responsible for the behaviour and discipline of children in the class in accordance with the school behaviour policy.  Lunch daily with the children and monitor lunchtime behaviour (c/f staff handbook for procedure).  Liaise closely with the Head Master and other staff members regarding any children for concern.  Ensure that the classroom provides a stimulating and interesting learning environment. Displays should be changed regularly and be relevant to or the result of normal classroom work (c/f presentation policy).  Be responsible for the organisation of all classroom resources ensuring they are accessible to children as appropriate.  Ensure a range of appropriate reading books is available in the classroom.  Ensure home/school reading diaries are read daily by class teacher and comments made as appropriate to ensure good communication.  Ensure all paperwork is up-to-date and accurate (registers, profiles, health matters, etc.)  Meet with parents as required and foster good professional relationships and communication with parents.  Be prepared to market the school by speaking to prospective parents visiting the classroom, attending open evenings and acting as ambassadors for the school.  Attend parents' evenings and school functions as required.  Be responsible for care, security, and maintenance of resources and equipment in own classroom and throughout the school.  Undertake all duties and procedures as specified in staff handbook.  Organise a termly class assembly and occasionally lead whole school assemblies.  Attend Parent Association events and other evening/weekend events.  Attend staff/curriculum meetings including occasional whole school meetings.  Participate in the appraisal process.  Be prepared to attend INSETS (sometimes in evenings) and undertake continuous professional development.  Be responsible for taking an after-school activity club in liaison with CCA coordinator.  To be a good role model in respect of speech, dress, behaviour and care of equipment."
415aadfd2497a414515d4c60fd872a6a,Senior/Assistant Manager - Transfer Pricing ,"ResponsibilitiesYou will be part of a vibrant team who delivers highly tax-efficient transfer pricing planning solutions and ideas. Responsibilities include providing advice to simplify and structure global and cross-border operations that involves preparing transfer pricing documentation and financial benchmarking studies. Your role involves addressing to compliance needs, providing audit defence solutions, and assisting in negotiating and concluding agreements with tax authorities on transfer pricing issues.Requirements· At least 2 years of transfer pricing experience preferably with an international accounting firm. The position offered will commensurate with the years of experience.· Bachelor degree in Accountancy or Economics with strong skills in financial or statistical analysis and modeling. An SCTP accreditation would be advantageous.· Excellent communications and inter-personal skills, and passion to deliver quality work"
8148f6a016f0c9722ea68e4a7f164e6f,Chief Operating Officer,"Position Summary:This is a dynamic role that requires strong operational, accounting, and legal qualifications backed up by strong practical experience in each of these areas. The COO reports to the CEO and works closely with the investment team. The COO should have in-depth knowledge and the ability to work across and perform every aspect of the role required in a backup or support situation if expected.Ultimately, we would like the COO to further help secure the functionality of business to drive extensive and sustainable growth for Heritage.Roles  ResponsibilitiesOperation:• Develop, supervise, and refine operational processes and controls, enhance policies  procedures, and maintain proper regulatory framework for various internal depts.• Oversee fund operations including settlements, trade reconciliation, cash management, FX conversion, PB balance optimization, fund, and accounting• Month-end NAV reconciliation• Daily and monthly management reporting• Liaise with prime brokers, fund administrators, auditors, external counsels, and technology vendors to resolve operational issues• Set up new funds, SMAs, and private mandatesCompliance:• Active engagement with legal  compliance team to ensure all compliances, filings and fund documentation is in place for banks, custodians, distributors, fund admin etc.• Present all MAS and other reporting requirements.• Put together the board minute pack and minutes of the meetings.• Keep abreast of all potential developments globally - via AIMA, MAS workshops etc.• Onboarding and Monitoring of firm AML/ KYC checks.• PPM / Subscription refresh• Yearly review of Operations, Compliance, DDQ that is accurately and proficiently updated on time• Overseeing of investor onboarding/application process together with Fund administrator review.Marketing/Investor Relations:• Support investor relations team in servicing investors, distributors, platforms, etc.• Assist with marketing of the funds - running Investor meetings, helping put together marketing decks etc.• Investor Due Diligence - ongoing requirement to be able to prioritise bandwidth to run the Ops DD when required.• Strong ability to draft and negotiate side letters, managed account agreements, PB/ ISDA documentation or review.Human Resources:• Monthly payroll, CPF requirements• Draft employment contracts and onboard employees• Oversight and coordination of staff reviews• Manage recruitment process and staff development programsWe Seek in You• You should ideally be a Chartered Accountant with prior 10-15 years’ experience in mutual fund/hedge fund industry with proven track record.• Familiar with the changing regulatory and competitive landscape pertaining to the fund industry• Sharp business and commercial acumen, management of financials, ability to make and influence strategic decisions• Experience in operational, change management and control roles• Excellent organization and planning skills and keen sense of prioritization• Strong written and verbal communication skills• A team-player with strong stakeholder management skills• Experience in data visualization and reporting focusing on identifying trends and insights would be an advantage.To be considered for this role, the relevant rights to work in Singapore are required.Please send your reply to hr@hcm.com.sg"
247b3893abeaf3a718364ddebca8fa98,Technical Sales Engineer (Photonics),"About the company:Company is a venture-funded, e-commerce business in the photonics industries that is disrupting the traditional retail and ecommerce business models using an innovative, hybrid commerce approach. The company boasts of an unmatched team with well-known names from technology, global consumer brands and retail. At the core, it is a company with a great, flexible working environment, respect for individual and team contribution, and a zeal for achieving the impossible.Basic Requirements:· Engineering, photonics, physics education background or got working experience in laser and optics industry· 1-3 year working experience in sales and marketing filed· Experience in Ecommerce marketing is preferred· Outgoing personality and willingness to learn· Willing to work at new start-up companyJob Descriptions:· Perform outdoor sales visits and develop new accounts mainly in Singapore market, Manage and build relationship with existing customer· Develop and managing distribution channel in oversea country, perform monthly review and support for distribution channels· Manage and build relationship with prospects and existing customer· Plan and conduct online marketing activity such as Email marketing, Google ads, SEO, content marketing, social media marketing.· Any other tasks as and when assigned by sales manager/management"
097bd461148adac8579e872e420ba275,0382 - Material Scheduler [E&E/ 5 days/ Kaki bukit],"5 days, Monday - Friday 8:30am -5:30pm  Working Location: Kaki BukitJob Responsibilities:  Collaborate with regional sales, Product Managers and Supplier Management in the development of a demand forecast updated weekly  Monitor component real time availability across all products, current stock, EOL, obsolescence  Identify and validate alternative sources of supply/franchised distributors locally.  Identify and arrange meetings with OEM component manufactures with Supplier manager.  Provide and update information relating to supply threats and opportunities.  Recommend purchase of strategic materials purchases to manage supply risk  Report and distribute EOL/Obsolescence/Last Time buy to Supplier Manager and Development teams. Follow up to ensure appropriate action has been taken  Interface with Supplier Manager, Development and Suppliers to resolve material supply issues.Job Requirements:  Diploma in Electronic/ Electrical/ Procurement  At least 1 year of relevant experience expereince  Clear and effective communication with both internal and external departments.  Negotiation skills.  Excellent communication skills and team player  Experience within manufacturing industry  Experience in an electronics manufacturing supply chain   Take a proactive approach in dealing with material/component supply issues  Data management handling."
e50eb95a6bccc39e9103ee7928c424f8,Quality Assurance Executive,"Key responsibilities and accountabilities:  Assist to support the College Director in the day to day operations. Developing, leading and managing the academic quality assurance of all academic programmes delivered within College.  To monitor each department’s operation in compliance with the Quality Assurance standards and requirements of CPE and the awarding institutions.  To identify and champion the resolution of pertinent academic Quality Assurance issues and concerns from internal and external assessors’ reports and prepare Quality Assurance reports.  To analyse data derived from trends and findings within the organization.  To review internal and external assessment / quality reports and conduct internal inspection according to requirements stipulated by CPE.  To facilitate College Director to liaise with governmental bodies and stakeholders on Quality Assurance issues and concerns and ensure thorough documentation on follow-up closure.  To produce regular reports for the senior management team to the prescribed format and deadline."
